"uuid","nickname","country","points","overall","CRYSTAL_tier","CRYSTAL_peak","CRYSTAL_worst","CRYSTAL_value","CRYSTAL_retired","CRYSTAL_restricted","SWORD_tier","SWORD_peak","SWORD_worst","SWORD_value","SWORD_retired","SWORD_restricted","SMP_tier","SMP_peak","SMP_worst","SMP_value","SMP_retired","SMP_restricted","MACE_tier","MACE_peak","MACE_worst","MACE_value","MACE_retired","MACE_restricted","NETHERITE_POT_tier","NETHERITE_POT_peak","NETHERITE_POT_worst","NETHERITE_POT_value","NETHERITE_POT_retired","NETHERITE_POT_restricted","AXE_tier","AXE_peak","AXE_worst","AXE_value","AXE_retired","AXE_restricted"
"e56e5838-8f11-4c93-b60b-3b87b3d6d485","ILoveMilanesa","AR","27","31","","","","","","","6","6","6","10","false","false","5","5","4","6","false","false","1","1","1","1","false","false","4","4","4","4","false","false","5","5","4","6","false","false"
"b8d60c20-1b33-4a3d-9f1b-ebdc7e7ee326","cooklol","BR","26","32","","","","","","","7","7","7","20","false","false","4","5","4","4","false","false","","","","","","","","","","","","","","","","","",""
"c195939b-f1d2-414b-957b-94b17208305c","kykywoah","BR","26","33","7","7","6","20","false","false","4","5","4","4","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"3b068203-3e6d-43fa-8daa-53a4aaa55317","xd3vortex","BR","26","34","3","5","3","3","false","false","4","4","3","4","false","false","4","4","4","4","false","false","3","3","3","3","false","false","5","5","5","6","false","false","3","3","3","3","false","false"
"b8b21387-0ac7-4b12-b571-f5cd4ad7e09d","tortapro","BR","26","35","5","5","5","6","false","false","4","5","4","4","false","false","3","3","3","3","false","false","4","4","3","4","false","false","3","3","3","3","false","false","4","4","3","4","false","false"
"18b57fb1-eca7-457c-803c-a0cded387fa5","MestreJapm","BR","26","36","6","6","5","10","false","false","3","4","3","3","false","false","3","3","2","3","false","false","2","2","2","2","false","false","2","4","2","2","false","false","3","3","2","3","false","false"
"a1c2367e-1397-41f1-9f40-6e7c804255d6","Vendouzz","BR","26","37","4","4","3","4","false","false","4","5","4","4","false","false","4","5","4","4","false","false","5","5","5","6","false","false","","","","","","","3","4","3","3","false","false"
"bb7883c8-1204-45a2-96e1-fd956a96396f","M1dzz","BR","26","38","3","3","3","3","false","false","4","5","2","4","false","false","5","5","3","6","false","false","3","3","2","3","false","false","4","4","2","4","false","false","4","4","3","4","false","false"
"4429304e-3add-429b-a75c-940c2478796d","djdjjd46","BR","26","39","5","5","4","6","false","false","3","3","1","3","false","false","4","5","4","4","false","false","4","4","4","4","false","false","4","4","4","4","false","false","3","3","3","3","false","false"
"9fac89ba-9ff9-4d5e-9b99-4ee4296efc8e","Heroibesta","BR","26","40","","","","","","","4","6","4","4","false","false","5","5","5","6","false","false","","","","","","","4","4","4","4","false","false","5","5","4","6","false","false"
"6de12fba-6aa6-4575-bbeb-a3001bf0ab34","Lourival_","BR","26","41","5","5","3","6","false","false","4","5","4","4","false","false","4","4","4","4","false","false","1","1","1","1","false","false","5","5","5","6","false","false","3","3","3","3","false","false"
"f7746eed-4505-45aa-99e2-5610e71f10b6","MiraMama","AR","25","42","","","","","","","6","6","3","10","false","false","4","5","3","4","false","false","","","","","","","5","5","5","6","false","false","3","3","3","3","false","false"
"177922f6-9c10-473f-8ab4-a758c709eb99","GowaTungTung","BR","25","43","5","5","2","6","false","false","0","5","0","0","false","false","3","3","3","3","false","false","4","4","2","4","false","false","3","3","2","3","false","false","3","3","3","3","false","false"
"ae82cae2-a380-4c42-9d0c-d4961cd78f2a","3Proyectados","PE","25","44","","","","","","","","","","","","","5","5","4","6","false","false","5","5","4","6","false","false","6","6","5","10","false","false","3","3","3","3","false","false"
"d83505e6-a047-4397-879e-a6fabb05d294","Santtzxx","BR","25","45","5","6","4","6","false","false","2","3","1","2","false","false","3","3","3","3","false","false","3","3","2","3","false","false","2","3","2","2","false","false","3","3","3","3","false","false"
"2309a5f3-dfe6-4c1a-8122-4a94162d253a","qwcw","BR","25","46","5","5","5","6","false","false","4","5","3","4","false","false","2","2","2","2","false","false","3","3","3","3","false","false","5","5","5","6","false","false","2","2","2","2","false","false"
"46247291-0143-4a0a-8eda-5d8382786187","jggwt","BR","25","47","","","","","","","4","4","3","4","false","false","3","3","3","3","false","false","2","2","2","2","false","false","5","5","2","6","false","false","5","6","4","6","false","false"
"5d77f8c4-814b-44a4-a6d8-ad02e65c3760","Rycaco","BR","24","48","2","3","2","2","false","false","0","4","0","0","false","false","0","4","0","0","false","false","1","5","1","1","false","false","0","3","0","0","false","false","0","4","0","0","false","false"
"a8495166-da70-40fc-83e4-4f06f462aef0","pelaah","AR","24","49","2","2","2","2","false","false","4","4","1","4","false","false","4","5","1","4","false","false","3","3","3","3","false","false","3","3","3","3","false","false","5","5","3","6","false","false"
"a3fd1b01-f4ce-4b1f-9f58-74f667277172","desumanidade","BR","24","50","","","","","","","4","5","1","4","false","false","5","6","5","6","false","false","","","","","","","4","4","4","4","false","false","4","4","4","4","false","false"
"eb9914c9-a7de-4093-86f7-87e4e41671cb","SantaDoom","BR","24","51","","","","","","","4","6","3","4","false","false","4","5","3","4","false","false","1","1","1","1","false","false","4","4","2","4","false","false","2","3","2","2","false","false"
"5ccc79c9-52c5-44b6-9832-d3133c26b478","imBlaze","BR","24","52","3","3","3","3","false","false","5","5","4","6","false","false","5","5","4","6","false","false","3","3","3","3","false","false","3","3","3","3","false","false","3","3","3","3","false","false"
"44e20b31-7985-431a-940f-e6b4bca7a296","mszx23","BR","23","53","5","5","2","6","false","false","2","3","2","2","false","false","3","3","2","3","false","false","4","4","1","4","false","false","2","3","2","2","false","false","2","4","2","2","false","false"
"a4087f0e-0ee6-4163-933e-efe75d8b0c84","drottoni","BR","23","54","3","4","3","3","false","false","3","4","3","3","false","false","4","5","3","4","false","false","3","3","3","3","false","false","3","3","1","3","false","false","3","3","2","3","false","false"
"fc413479-a8fc-40c1-929e-2efa6ceb7ce1","TungTungShingyxs","BR","23","55","","","","","","","2","4","2","2","false","false","5","5","4","6","false","false","5","5","2","6","false","false","2","3","2","2","false","false","4","4","4","4","false","false"
"978e9149-0e5b-4270-b16d-aaa8b26284ed","Theodoroo","BR","22","56","3","3","3","3","false","false","6","6","5","10","false","false","3","3","1","3","false","false","","","","","","","3","3","3","3","false","false","2","3","2","2","false","false"
"0fcce85e-2023-4377-a2ab-cb864b450cb3","guxtinhoxd","BR","22","57","6","6","5","10","false","false","4","5","4","4","false","false","3","5","3","3","false","false","","","","","","","","","","","","","","","","","",""
"fac3d524-5e9f-4b32-8024-247602a3800b","Valentin3s","BR","22","58","2","2","2","2","false","false","3","5","3","3","false","false","4","4","2","4","false","false","4","4","2","4","false","false","3","3","1","3","false","false","3","3","3","3","false","false"
"437a376e-d210-4d7b-808b-798372133a13","NearInformer","BR","22","59","2","2","2","2","false","false","4","5","2","4","false","false","4","4","4","4","false","false","2","2","2","2","false","false","3","4","3","3","false","false","4","4","4","4","false","false"
"98108c05-822f-429c-829b-de67b7ff204a","Pottaatto","BR","22","60","","","","","","","2","5","2","2","false","false","3","3","3","3","false","false","","","","","","","3","3","3","3","false","false","6","6","6","10","false","false"
"9b43c15c-c6cf-48a3-b8dd-00873ee3f5a5","gki_","BR","22","61","","","","","","","4","5","4","4","false","false","4","5","4","4","false","false","2","2","2","2","false","false","4","4","4","4","false","false","4","4","4","4","false","false"
"958076b6-cfa7-496c-a125-6a32b15e43ea","LamineYamal6742","BR","22","62","","","","","","","6","6","5","10","false","false","4","5","4","4","false","false","","","","","","","5","5","5","6","false","false","","","","","",""
"67d65914-a618-4da0-ac9e-7c05dfb5f0a9","evxngelich","BR","21","63","","","","","","","4","5","3","4","false","false","5","5","4","6","false","false","","","","","","","5","5","4","6","false","false","3","3","2","3","false","false"
"bf0af41b-200d-4688-b02e-bf57d5bd6cd6","hhent","BR","21","64","3","3","2","3","false","false","3","3","3","3","false","false","3","4","3","3","false","false","4","4","1","4","false","false","3","3","2","3","false","false","4","4","4","4","false","false"
"82b11b4f-4bee-4f78-815e-6955dbbcb465","fake2323","BR","21","65","1","1","1","1","false","false","4","5","4","4","false","false","5","5","3","6","false","false","2","2","2","2","false","false","3","3","3","3","false","false","3","3","3","3","false","false"
"19a10a5d-a44c-4479-85e6-40648fb810fc","quackkpato","BR","21","66","4","4","3","4","false","false","3","3","2","3","false","false","4","4","4","4","false","false","3","3","3","3","false","false","4","4","4","4","false","false","3","3","2","3","false","false"
"1a6a6a19-c4de-450c-8880-8692402ff2de","rafawalli","BR","21","67","2","2","2","2","false","false","2","3","2","2","false","false","5","5","4","6","false","false","2","3","1","2","false","false","4","4","2","4","false","false","3","3","3","3","false","false"
"15a31f42-8639-4542-90b2-e7b486861ca2","FinxxS2Espanha","BR","20","68","3","3","3","3","false","false","2","3","2","2","false","false","3","4","1","3","false","false","4","4","2","4","false","false","2","2","1","2","false","false","2","4","2","2","false","false"
"3c3cc46e-6127-4fd6-b1bc-f118ea8a901c","oiLuca","BR","20","69","","","","","","","4","5","2","4","false","false","5","5","3","6","false","false","4","4","4","4","false","false","","","","","","","4","4","4","4","false","false"
"0130939d-c51c-4fe6-8a33-63f9ae5bdfa5","Acrofat52","AR","20","70","","","","","","","7","7","6","20","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"696cbf91-3d75-4269-abb9-10fdbb2a1163","MiGueL_Faded","EC","20","71","","","","","","","6","7","6","10","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"9256d52a-4722-451b-a77a-6871e497b1cc","recalze","BR","20","72","","","","","","","0","5","0","0","false","false","5","5","3","6","false","false","1","1","1","1","false","false","3","4","3","3","false","false","3","3","3","3","false","false"
"85461373-0193-44ce-83ae-4f4b120fd90e","doorblebote","CL","20","73","","","","","","","","","","","","","","","","","","","7","7","5","20","false","false","","","","","","","","","","","",""
"604fedc7-810f-42b0-8a4d-780a971d6521","FemboiFlory","BR","20","74","5","5","4","6","false","false","3","3","3","3","false","false","4","4","3","4","false","false","2","2","2","2","false","false","3","3","3","3","false","false","2","2","2","2","false","false"
"78e53332-2317-4cce-934f-92945c8db23b","xrrs_","BR","20","75","5","6","1","6","false","false","2","2","1","2","false","false","1","1","1","1","false","false","2","2","1","2","false","false","4","4","4","4","false","false","1","1","1","1","false","false"
"77dad1a0-387a-4819-816e-7fb161033025","yStrykzz","BR","20","76","2","2","2","2","false","false","2","3","2","2","false","false","5","5","3","6","false","false","3","3","1","3","false","false","4","4","3","4","false","false","1","2","1","1","false","false"
"cf1408e4-ef36-4122-95bd-2c219aad202d","HellSinKy","CL","20","77","","","","","","","","","","","","","6","6","5","10","false","false","","","","","","","","","","","","","5","6","5","6","false","false"
"33ec7315-8d2e-47f2-bf07-46b0742308bb","OTF_bolsotr0n","BR","20","78","","","","","","","6","6","5","10","false","false","","","","","","","","","","","","","4","4","3","4","false","false","5","5","5","6","false","false"
"35fa6842-5f66-4b22-bcad-8e1d5b99d128","1hit_","BR","20","79","","","","","","","6","6","5","10","false","false","4","5","4","4","false","false","","","","","","","","","","","","","4","4","4","4","false","false"
"c495639f-a05d-4640-b46c-ac4a93d85eaf","pykceew","BR","20","80","","","","","","","3","5","2","3","false","false","5","5","3","6","false","false","","","","","","","5","5","3","6","false","false","2","2","2","2","false","false"
"ca0a4c4e-de4d-4347-a0f7-5da6868f0847","Dramatizer","BR","20","81","1","1","1","1","false","false","2","5","2","2","false","false","5","5","2","6","false","false","","","","","","","2","3","2","2","false","false","3","4","1","3","false","false"
"1f503f9f-8101-4a3c-b5f7-2e6be6dbbda8","OverKatheinated","CL","20","82","7","7","5","20","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e8cea597-b06b-4ada-b841-1724601f8dac","ErAgg","CL","20","83","","","","","","","7","7","6","20","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"ccda08a3-c437-4f36-b436-99e3686da3c8","LyssO_O","BR","20","84","5","5","5","6","false","false","4","4","3","4","false","false","3","3","3","3","false","false","","","","","","","4","4","4","4","false","false","3","3","3","3","false","false"
"056bba81-f0bf-487f-aed9-e753621649de","ngrEli","AR","20","85","","","","","","","0","7","0","0","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"7407025c-1291-4004-8600-5125b8c40eea","iskybiel","BR","19","86","","","","","","","4","5","4","4","false","false","4","5","4","4","false","false","","","","","","","3","3","2","3","false","false","4","4","4","4","false","false"
"2a418f7e-a8af-4600-902d-5cf8d3183e15","NoHagoTrap","AR","19","87","","","","","","","3","5","3","3","false","false","5","5","3","6","false","false","3","3","3","3","false","false","","","","","","","4","4","3","4","false","false"
"288fbc84-eb07-411f-b358-9a675df91997","yAspect","BR","19","88","3","3","3","3","false","false","3","4","2","3","false","false","3","3","1","3","false","false","2","2","1","2","false","false","3","4","3","3","false","false","3","3","2","3","false","false"
"bbd6e598-16a1-4559-a274-1ed40591bd98","boomby_","UY","19","89","1","1","1","1","false","false","3","4","1","3","false","false","5","5","4","6","false","false","3","3","3","3","false","false","3","3","2","3","false","false","2","2","2","2","false","false"
"ae3d26e5-3f3f-4575-80c1-cb73cbd28d84","Mxzgz","BR","19","90","4","4","3","4","false","false","0","5","0","0","false","false","1","3","1","1","false","false","1","1","1","1","false","false","3","3","3","3","false","false","2","2","2","2","false","false"
"7aa092be-1b50-4cad-9967-d93d404a65a6","LuiEHC1","BR","19","91","3","3","2","3","false","false","4","5","1","4","false","false","4","4","3","4","false","false","","","","","","","2","4","2","2","false","false","2","2","2","2","false","false"
"c3162f74-8816-4ad9-ac9a-6e060bb73dff","ModelD","BR","19","92","2","2","2","2","false","false","2","4","2","2","false","false","4","4","2","4","false","false","3","3","1","3","false","false","3","3","3","3","false","false","3","3","1","3","false","false"
"f71ed424-4160-4f2e-8403-0305a0f2ee6f","Jaozinx__","BR","18","93","5","5","5","6","false","false","3","3","3","3","false","false","3","3","3","3","false","false","1","1","1","1","false","false","3","3","3","3","false","false","2","2","2","2","false","false"
"58c9e12f-ebb2-4c86-ac8f-e2957534b1f4","GSAutoClicker","BR","18","94","","","","","","","4","6","4","4","false","false","4","4","4","4","false","false","","","","","","","","","","","","","4","4","4","4","false","false"
"1f046c3e-97d3-4703-9203-d900926b8dc0","PelotasWarrior","BR","18","95","2","2","2","2","false","false","3","3","3","3","false","false","4","4","2","4","false","false","3","3","2","3","false","false","3","3","3","3","false","false","3","3","3","3","false","false"
"97a8e56e-6e7c-40c8-8093-a959ffa0e3b4","MilanesaDeidad","CL","18","96","","","","","","","4","5","4","4","false","false","4","5","4","4","false","false","","","","","","","5","5","5","6","false","false","","","","","",""
"f2756c4a-64cb-4113-92ef-3e9b9870d8d6","oThoel","BR","18","97","3","3","3","3","false","false","3","3","2","3","false","false","4","4","3","4","false","false","1","2","1","1","false","false","3","3","3","3","false","false","3","3","2","3","false","false"
"abd8f00f-a775-4b59-ab37-89da776d4f1f","FullWMechanics","BR","18","98","5","5","4","6","false","false","2","2","2","2","false","false","2","2","2","2","false","false","3","3","2","3","false","false","2","3","2","2","false","false","2","2","2","2","false","false"
"92475ae7-9be5-4114-91b8-48adb8b2beec","TORORO_VEM_FORTE","BR","18","99","1","2","1","1","false","false","4","4","2","4","false","false","3","3","2","3","false","false","3","3","2","3","false","false","2","3","2","2","false","false","2","3","2","2","false","false"
"3281e37b-56a5-4cc5-a30b-99b54528dd66","AurablackegoLabu","BR","18","100","","","","","","","2","2","2","2","false","false","4","4","3","4","false","false","5","5","2","6","false","false","3","3","2","3","false","false","3","3","3","3","false","false"
"a87f53c3-e71a-492a-a7c0-22d5b7cb94fd","Ligeirinn","BR","18","101","3","3","3","3","false","false","4","4","3","4","false","false","3","3","3","3","false","false","3","3","3","3","false","false","2","2","2","2","false","false","3","3","3","3","false","false"
"b3b7e197-0553-48dc-b336-4bb968295334","qcgp","BR","18","102","3","3","2","3","false","false","2","3","2","2","false","false","3","3","2","3","false","false","3","4","3","3","false","false","2","2","2","2","false","false","3","3","1","3","false","false"
"2f9a49c2-dc25-4ef9-baf5-9c0a6ce4c317","2feg","BR","18","103","","","","","","","3","5","3","3","false","false","5","5","3","6","false","false","3","3","3","3","false","false","","","","","","","3","3","2","3","false","false"
"e53f9799-6ba4-4fcf-bf31-aac927e3e219","julhaum1","BR","18","104","3","3","3","3","false","false","2","2","2","2","false","false","4","4","4","4","false","false","3","3","3","3","false","false","3","3","3","3","false","false","3","3","2","3","false","false"
"132f04d5-0ddc-493c-9a48-365f427a769b","Vwyk","BR","17","105","3","3","3","3","false","false","3","5","3","3","false","false","2","2","2","2","false","false","3","3","2","3","false","false","1","1","1","1","false","false","2","2","2","2","false","false"
"d5f8e083-6a10-4c38-ad3f-e1373da89b06","MilanesaCabra","CL","17","106","","","","","","","2","3","2","2","false","false","4","5","4","4","false","false","3","3","3","3","false","false","3","3","3","3","false","false","2","2","2","2","false","false"
"6910c130-2238-4ad7-8f00-bb9e7bf37706","geferson69","BR","17","107","","","","","","","1","4","1","1","false","false","4","4","1","4","false","false","2","3","2","2","false","false","3","3","3","3","false","false","3","3","3","3","false","false"
"f61b14cd-8180-4fbf-b0bb-86f8dbec8e0f","masterdopvpheh","BR","17","108","3","3","3","3","false","false","3","3","3","3","false","false","3","3","3","3","false","false","3","3","3","3","false","false","2","2","2","2","false","false","3","3","1","3","false","false"
"2348d4bc-4742-4ebf-8340-b434d2a5d653","MysticTungTung","BR","17","109","3","3","2","3","false","false","2","3","1","2","false","false","3","3","2","3","false","false","4","4","2","4","false","false","2","2","1","2","false","false","1","2","1","1","false","false"
"1368d8d0-4ad3-4f46-baed-63fab3ca3f12","yuriludmillo","BR","17","110","4","4","3","4","false","false","1","2","1","1","false","false","3","3","1","3","false","false","3","3","2","3","false","false","2","2","1","2","false","false","3","3","2","3","false","false"
"aa2faf93-2e5c-4cee-9804-85caba418ac2","Brugento","BR","17","111","1","1","1","1","false","false","4","4","1","4","false","false","4","4","2","4","false","false","1","2","1","1","false","false","3","3","1","3","false","false","3","3","2","3","false","false"
"1d82442a-0f8f-45d0-acd5-dc5b6ec6d75a","Fekete_","BR","17","112","3","4","2","3","false","false","2","2","1","2","false","false","3","3","1","3","false","false","2","2","1","2","false","false","3","3","1","3","false","false","3","3","1","3","false","false"
"73c4af8f-3dd0-4f62-8034-8190d8169cb5","Ho0ppeer","BR","17","113","4","4","4","4","false","false","","","","","","","4","5","4","4","false","false","","","","","","","4","4","4","4","false","false","3","3","3","3","false","false"
"f3e6ce76-7a8b-488a-b62d-85b431f930ff","Melowzky","BR","17","114","5","5","1","6","false","false","3","3","1","3","false","false","2","2","2","2","false","false","2","2","1","2","false","false","2","2","1","2","false","false","2","2","1","2","false","false"
"33a57277-ca45-47d2-be9a-a095a621b2ce","Teyx10","BR","17","115","1","1","1","1","false","false","4","5","1","4","false","false","1","4","1","1","false","false","1","1","1","1","false","false","3","3","3","3","false","false","2","2","1","2","false","false"
"f8a0611e-2311-45b4-ab41-0d9a521d2d7b","Dudzsx","BR","17","116","4","4","2","4","false","false","3","3","2","3","false","false","3","3","3","3","false","false","2","2","2","2","false","false","2","2","1","2","false","false","3","3","3","3","false","false"
"fcca450f-a4be-46aa-acaa-999baeb1d4c7","Arrasto","BR","17","117","3","3","2","3","false","false","2","2","1","2","false","false","4","4","3","4","false","false","2","2","2","2","false","false","3","3","3","3","false","false","3","3","1","3","false","false"
"ad2eb85e-852a-4f50-a29f-df7e017682d6","lostanger","BR","17","118","","","","","","","4","5","3","4","false","false","3","4","3","3","false","false","2","2","2","2","false","false","2","2","2","2","false","false","3","3","3","3","false","false"
"238e319d-5b14-4b79-9758-bb2f65443779","33Miau","BR","17","119","2","2","1","2","false","false","2","2","2","2","false","false","4","4","3","4","false","false","2","2","2","2","false","false","3","3","3","3","false","false","2","4","2","2","false","false"
"2c337d22-7e6c-4227-9d58-2b703cf77ac2","Itz_Zeynn","BR","17","120","","","","","","","3","4","3","3","false","false","5","5","3","6","false","false","2","2","2","2","false","false","1","1","1","1","false","false","4","4","2","4","false","false"
"1e59fd9a-56c4-402e-a3ab-5e093127c22c","Ennoxxx","BR","17","121","3","3","3","3","false","false","3","3","3","3","false","false","3","3","3","3","false","false","3","3","3","3","false","false","2","2","2","2","false","false","3","3","3","3","false","false"
"4f26026d-e5ef-46c3-8b3b-92492f64e7e6","MarinTrs","BR","16","122","3","3","2","3","false","false","2","3","1","2","false","false","2","2","1","2","false","false","3","3","1","3","false","false","3","3","3","3","false","false","2","2","2","2","false","false"
"7e59a358-7088-4dcc-8b8c-d55d26587654","mosaikou","CL","16","123","","","","","","","4","6","4","4","false","false","3","3","3","3","false","false","","","","","","","","","","","","","3","3","3","3","false","false"
"e7f4791e-649a-4e78-886a-5ff5de5507a5","MuckiniPizzanini","BR","16","124","4","4","3","4","false","false","3","3","3","3","false","false","3","3","3","3","false","false","3","3","2","3","false","false","2","2","2","2","false","false","1","1","1","1","false","false"
"ae1ef6df-3f00-4657-8c78-96eff2c7aa00","nnikz","BR","16","125","3","3","1","3","false","false","2","3","1","2","false","false","2","3","1","2","false","false","2","2","1","2","false","false","2","2","1","2","false","false","2","3","1","2","false","false"
"62f29235-1d5f-405f-88ed-c58accb880f6","zNuvem7","BR","16","126","4","4","2","4","false","false","2","2","2","2","false","false","3","3","3","3","false","false","3","3","3","3","false","false","2","2","2","2","false","false","2","2","2","2","false","false"
"9ddca70a-348f-4b78-9d3e-29c34d0eefcd","densitylmao","BR","16","127","3","3","2","3","false","false","2","2","1","2","false","false","3","4","2","3","false","false","3","3","1","3","false","false","4","4","2","4","false","false","","","","","",""
"0245863e-8b2f-442c-841f-d44c58b98cc7","Akemistico","BR","16","128","3","3","2","3","false","false","3","3","1","3","false","false","3","3","2","3","false","false","2","2","1","2","false","false","3","3","2","3","false","false","2","2","2","2","false","false"
"d9348049-0b63-4c7f-8ff8-1409febbd371","Piedadee","BR","16","129","","","","","","","3","3","3","3","false","false","4","5","4","4","false","false","","","","","","","3","3","2","3","false","false","4","4","2","4","false","false"
"9677e53c-36ba-413e-a34e-8b51618ccee4","solidhtly","BR","16","130","","","","","","","4","5","3","4","false","false","4","4","4","4","false","false","","","","","","","5","5","5","6","false","false","","","","","",""
"d6197868-3245-4cb7-bf0d-4e082cfe8369","AugustoAGC","BR","16","131","3","3","1","3","false","false","3","3","2","3","false","false","3","3","1","3","false","false","3","3","1","3","false","false","2","2","2","2","false","false","2","2","2","2","false","false"
"c6c5e184-6735-4546-add3-6c7199b46655","peanuts_L","BR","16","132","2","2","2","2","false","false","3","3","1","3","false","false","3","3","1","3","false","false","3","3","1","3","false","false","2","2","1","2","false","false","3","3","1","3","false","false"
"21ce4e8d-75aa-46f0-b93f-f869ba87f3e1","DouctVendouzzJR","BR","16","133","","","","","","","4","4","4","4","false","false","2","3","2","2","false","false","3","4","1","3","false","false","2","2","2","2","false","false","3","3","1","3","false","false"
"836028c5-44ee-4975-a197-a64c224424fa","sznj","BR","16","134","1","1","1","1","false","false","2","4","1","2","false","false","4","4","1","4","false","false","","","","","","","3","3","2","3","false","false","2","4","1","2","false","false"
"f1f01850-dec8-4326-a8ff-b8a63417113f","PoisedonDoomsday","BR","16","135","3","3","3","3","false","false","3","3","2","3","false","false","0","3","0","0","false","false","2","2","0","2","false","false","3","3","3","3","false","false","2","2","2","2","false","false"
"0bd73dc4-3c29-4bfb-b313-4160ffc8c6c3","NBAprision7625","BR","16","136","5","5","3","6","false","false","2","2","2","2","false","false","1","2","1","1","false","false","3","3","3","3","false","false","1","1","1","1","false","false","2","2","2","2","false","false"
"24818686-6181-49c4-b434-66011a6a27c7","Sir_Itte","BR","16","137","","","","","","","4","5","2","4","false","false","3","3","2","3","false","false","","","","","","","3","3","3","3","false","false","4","4","3","4","false","false"
"f5619d14-6fa2-424a-b11c-d777bc4d2276","CookieCF","BR","16","138","","","","","","","4","4","4","4","false","false","3","3","3","3","false","false","2","2","2","2","false","false","4","4","4","4","false","false","3","3","3","3","false","false"
"e5dfce26-3d9f-4d00-8078-9138850d9979","hhollowed","BR","16","139","3","3","3","3","false","false","2","3","2","2","false","false","2","2","2","2","false","false","2","2","1","2","false","false","3","3","2","3","false","false","3","3","3","3","false","false"
"4c2f777c-08c5-4072-a8cd-7f6d8d0c6e11","XantaresPK","BR","16","140","3","3","3","3","false","false","4","4","2","4","false","false","2","2","2","2","false","false","2","2","2","2","false","false","3","3","3","3","false","false","2","2","2","2","false","false"
"b1ca953e-bbff-43d6-8c35-c94fb2965de8","AleRossi","BR","16","141","","","","","","","4","5","4","4","false","false","","","","","","","6","6","5","10","false","false","","","","","","","","","","","",""
"0d54d22c-6c4b-4c8a-ac70-a09304648af1","lessbye","BR","16","142","3","3","1","3","false","false","2","3","2","2","false","false","2","3","2","2","false","false","3","3","2","3","false","false","1","2","1","1","false","false","1","2","1","1","false","false"
"3dbb3a70-ffc6-4313-a55f-8effd3b9d68c","NerdZeraa","BR","16","143","2","2","2","2","false","false","4","4","1","4","false","false","2","2","1","2","false","false","3","3","2","3","false","false","2","2","2","2","false","false","1","3","1","1","false","false"
"dc43b9c8-0a5c-486f-a437-4cfe629a5ed0","Axzcl","AR","16","144","","","","","","","5","5","5","6","false","false","6","6","6","10","false","false","","","","","","","","","","","","","","","","","",""
"2e7bc0fa-5a00-4a60-a926-8f9736383087","elite_unknown","BR","15","145","3","4","3","3","false","false","2","2","2","2","false","false","3","3","2","3","false","false","2","2","1","2","false","false","1","2","1","1","false","false","2","2","2","2","false","false"
"b372e17a-0f62-446c-bcbd-8ddac62b2645","By_Luckz","BR","15","146","5","6","5","6","false","false","3","3","3","3","false","false","","","","","","","","","","","","","2","2","2","2","false","false","","","","","",""
"af87fa0d-fd5f-4e57-9e13-18808d7a69ac","astrocarvrumvrum","BR","15","147","3","3","3","3","false","false","2","2","2","2","false","false","3","3","2","3","false","false","3","3","3","3","false","false","2","2","2","2","false","false","2","2","2","2","false","false"
"ec2aae4e-4637-4f0b-86b4-009b151400e0","IdkHowUseBow","BR","15","148","3","3","2","3","false","false","3","5","2","3","false","false","2","3","2","2","false","false","","","","","","","2","3","2","2","false","false","","","","","",""
"7d6174bd-cc78-4051-9d8d-74ee2fecdb67","haimetro","BR","15","149","3","3","3","3","false","false","2","2","2","2","false","false","3","3","3","3","false","false","4","4","3","4","false","false","2","2","2","2","false","false","1","1","1","1","false","false"
"8d396a96-f3a7-401a-90f6-8941e25f3dcd","mthzx7","BR","15","150","","","","","","","4","4","2","4","false","false","4","5","1","4","false","false","3","3","1","3","false","false","","","","","","","2","2","2","2","false","false"
"3c3028d5-58bc-41fb-9814-050703918612","BlackHunter2101","BR","15","151","2","2","1","2","false","false","2","3","1","2","false","false","3","3","1","3","false","false","3","3","1","3","false","false","1","1","1","1","false","false","3","3","3","3","false","false"
"0f281ad4-9e8f-411c-8a1a-d97fa6be23e9","Ludsx","BR","15","152","","","","","","","3","3","3","3","false","false","4","4","2","4","false","false","2","2","2","2","false","false","3","3","3","3","false","false","3","3","3","3","false","false"
"b6842704-7ca0-44c5-a45a-79a2202afa5c","BR4GGA","BR","15","153","2","2","2","2","false","false","3","3","2","3","false","false","3","3","3","3","false","false","3","3","3","3","false","false","2","2","2","2","false","false","2","2","1","2","false","false"
"4371df50-7f42-4932-b600-cb7e9d1764fd","Davi95","BR","15","154","2","3","2","2","false","false","2","3","2","2","false","false","3","3","2","3","false","false","2","3","2","2","false","false","","","","","","","3","3","3","3","false","false"
"90e182b6-0b50-41e9-942e-1aa7faf52d8f","crazyRar","BR","15","155","2","2","2","2","false","false","4","4","3","4","false","false","4","4","2","4","false","false","","","","","","","1","1","1","1","false","false","4","4","3","4","false","false"
